Entity ID,Area of Interest,Map Projection,Sensor,Begin Date,End Date,Agency,Platform,Comments,Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Week Start
EMUSA20191029201911046,CONUS,Lambert Azimuthal Equal Area,MODIS,2019-10-29 05:00:00+00:00,2019-11-04 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20191029201911046,2019-10-28
EMUSA20191105201911116,CONUS,Lambert Azimuthal Equal Area,MODIS,2019-11-05 06:00:00+00:00,2019-11-11 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20191105201911116,2019-11-04
EMUSA20191112201911186,CONUS,Lambert Azimuthal Equal Area,MODIS,2019-11-12 06:00:00+00:00,2019-11-18 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20191112201911186,2019-11-11
EMUSA20191119201911256,CONUS,Lambert Azimuthal Equal Area,MODIS,2019-11-19 06:00:00+00:00,2019-11-25 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20191119201911256,2019-11-18
EMUSA20191126201912026,CONUS,Lambert Azimuthal Equal Area,MODIS,2019-11-26 06:00:00+00:00,2019-12-02 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20191126201912026,2019-11-25
EMUSA20191203201912096,CONUS,Lambert Azimuthal Equal Area,MODIS,2019-12-03 06:00:00+00:00,2019-12-09 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20191203201912096,2019-12-02
EMUSA20191210201912166,CONUS,Lambert Azimuthal Equal Area,MODIS,2019-12-10 06:00:00+00:00,2019-12-16 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20191210201912166,2019-12-09
EMUSA20191217201912236,CONUS,Lambert Azimuthal Equal Area,MODIS,2019-12-17 06:00:00+00:00,2019-12-23 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20191217201912236,2019-12-16
EMUSA20191224201912306,CONUS,Lambert Azimuthal Equal Area,MODIS,2019-12-24 06:00:00+00:00,2019-12-30 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20191224201912306,2019-12-23
EMUSA20191231202001066,CONUS,Lambert Azimuthal Equal Area,MODIS,2019-12-31 06:00:00+00:00,2020-01-06 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20191231202001066,2019-12-30
EMUSA20200107202001136,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-01-07 06:00:00+00:00,2020-01-13 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20200107202001136,2020-01-06
EMUSA20200114202001206,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-01-14 06:00:00+00:00,2020-01-20 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20200114202001206,2020-01-13
EMUSA20200121202001276,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-01-21 06:00:00+00:00,2020-01-27 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20200121202001276,2020-01-20
EMUSA20200128202002036,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-01-28 06:00:00+00:00,2020-02-03 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20200128202002036,2020-01-27
EMUSA20200204202002106,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-02-04 06:00:00+00:00,2020-02-10 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20200204202002106,2020-02-03
EMUSA20200211202002176,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-02-11 06:00:00+00:00,2020-02-17 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20200211202002176,2020-02-10
EMUSA20200218202002246,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-02-18 06:00:00+00:00,2020-02-24 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20200218202002246,2020-02-17
EMUSA20200225202003026,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-02-25 06:00:00+00:00,2020-03-02 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20200225202003026,2020-02-24
EMUSA20200303202003096,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-03-03 06:00:00+00:00,2020-03-09 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20200303202003096,2020-03-02
EMUSA20200310202003166,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-03-10 05:00:00+00:00,2020-03-16 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20200310202003166,2020-03-09
EMUSA20200317202003236,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-03-17 05:00:00+00:00,2020-03-23 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200317202003236,2020-03-16
EMUSA20200324202003306,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-03-24 05:00:00+00:00,2020-03-30 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200324202003306,2020-03-23
EMUSA20200331202004066,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-03-31 05:00:00+00:00,2020-04-06 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200331202004066,2020-03-30
EMUSA20200407202004136,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-04-07 05:00:00+00:00,2020-04-13 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200407202004136,2020-04-06
EMUSA20200414202004206,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-04-14 05:00:00+00:00,2020-04-20 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200414202004206,2020-04-13
EMUSA20200421202004276,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-04-21 05:00:00+00:00,2020-04-27 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200421202004276,2020-04-20
EMUSA20200428202005046,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-04-28 05:00:00+00:00,2020-05-04 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200428202005046,2020-04-27
EMUSA20200505202005116,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-05-05 05:00:00+00:00,2020-05-11 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200505202005116,2020-05-04
EMUSA20200512202005186,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-05-12 05:00:00+00:00,2020-05-18 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200512202005186,2020-05-11
EMUSA20200519202005256,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-05-19 05:00:00+00:00,2020-05-25 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200519202005256,2020-05-18
EMUSA20200526202006016,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-05-26 05:00:00+00:00,2020-06-01 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200526202006016,2020-05-25
EMUSA20200602202006086,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-02 05:00:00+00:00,2020-06-08 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200602202006086,2020-06-01
EMUSA20200609202006156,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-09 05:00:00+00:00,2020-06-15 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200609202006156,2020-06-08
EMUSA20200616202006226,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-16 05:00:00+00:00,2020-06-22 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200616202006226,2020-06-15
EMUSA20200623202006296,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-23 05:00:00+00:00,2020-06-29 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200623202006296,2020-06-22
EMUSA20200630202007066,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-06-30 05:00:00+00:00,2020-07-06 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200630202007066,2020-06-29
EMUSA20200707202007136,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-07-07 05:00:00+00:00,2020-07-13 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200707202007136,2020-07-06
EMUSA20200714202007206,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-07-14 05:00:00+00:00,2020-07-20 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200714202007206,2020-07-13
EMUSA20200721202007276,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-07-21 05:00:00+00:00,2020-07-27 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200721202007276,2020-07-20
EMUSA20200728202008036,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-07-28 05:00:00+00:00,2020-08-03 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200728202008036,2020-07-27
EMUSA20200804202008106,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-08-04 05:00:00+00:00,2020-08-10 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200804202008106,2020-08-03
EMUST20200811202008176,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-08-11 05:00:00+00:00,2020-08-17 00:00:00-05,USGS EROS,TERRA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUST20200811202008176,2020-08-10
EMUST20200818202008246,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-08-18 05:00:00+00:00,2020-08-24 00:00:00-05,USGS EROS,TERRA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUST20200818202008246,2020-08-17
EMUST20200825202008316,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-08-25 05:00:00+00:00,2020-08-31 00:00:00-05,USGS EROS,TERRA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUST20200825202008316,2020-08-24
EMUSA20200901202009076,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-01 05:00:00+00:00,2020-09-07 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200901202009076,2020-08-31
EMUSA20200908202009146,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-08 05:00:00+00:00,2020-09-14 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200908202009146,2020-09-07
EMUSA20200915202009216,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-15 05:00:00+00:00,2020-09-21 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200915202009216,2020-09-14
EMUSA20200922202009286,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-22 05:00:00+00:00,2020-09-28 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200922202009286,2020-09-21
EMUSA20200929202010056,CONUS,Lambert Azimuthal Equal Area,MODIS,2020-09-29 05:00:00+00:00,2020-10-05 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368666666667,-97.2019,48.4030555555556,-128.530058333333,46.7049,-65.39465,22.4793916666667,-75.4163527777778,23.5837583333333,-119.972288888889,EMUSA20200929202010056,2020-09-28
