Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_044032_20151116_20200908_02_T1,LC08_L1TP_044032_20151116_20200908_02_T1,LC80440322015320LGN01,2015/11/16,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/08,2020/09/08,2015-11-16 18:45:08.549403,2015-11-16 18:45:40.319399,LGN,DAY,  27.48,  27.48,648,5,    8.573,    4.792,    7.109,LPGS_15.3.1c,29.01098514,162.56445340,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.33"N,121°13'41.59"W,41°23'25.91"N,122°34'18.44"W,41°20'51.43"N,119°49'44.29"W,39°17'25.91"N,122°35'05.50"W,39°15'02.41"N,119°55'32.23"W, 40.33287,-121.22822, 41.39053,-122.57179, 41.34762,-119.82897, 39.29053,-122.58486, 39.25067,-119.92562,LC08_L2SP_044032_20151116_20200908_02_T1,LC80440322015320LGN01
LC08_L2SP_044033_20151116_20200908_02_T1,LC08_L1TP_044033_20151116_20200908_02_T1,LC80440332015320LGN01,2015/11/16,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/08,2020/09/08,2015-11-16 18:45:32.44044,2015-11-16 18:46:04.210437,LGN,DAY,   2.92,   2.92,1132,5,    7.376,    3.595,    6.440,LPGS_15.3.1c,30.28980536,161.94918745,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.66"N,121°40'33.20"W,39°57'32.18"N,123°00'08.42"W,39°55'40.08"N,120°18'47.56"W,37°51'10.62"N,123°00'08.17"W,37°49'26.58"N,120°23'28.79"W, 38.90435,-121.67589, 39.95894,-123.00234, 39.92780,-120.31321, 37.85295,-123.00227, 37.82405,-120.39133,LC08_L2SP_044033_20151116_20200908_02_T1,LC80440332015320LGN01
LC08_L2SP_045032_20151123_20200908_02_T1,LC08_L1TP_045032_20151123_20200908_02_T1,LC80450322015327LGN01,2015/11/23,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/08,2020/09/08,2015-11-23 18:51:20.927394,2015-11-23 18:51:52.697391,LGN,DAY,   2.59,   4.02,1054,5,    7.638,    4.218,    6.367,LPGS_15.3.1c,27.36963933,162.58561200,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.40"N,122°46'37.56"W,41°22'57.97"N,124°09'40.64"W,41°22'38.42"N,121°23'16.69"W,39°15'41.40"N,124°07'31.76"W,39°15'23.26"N,121°26'15.54"W, 40.33261,-122.77710, 41.38277,-124.16129, 41.37734,-121.38797, 39.26150,-124.12549, 39.25646,-121.43765,LC08_L2SP_045032_20151123_20200908_02_T1,LC80450322015327LGN01
LC08_L2SP_045033_20151123_20200908_02_T1,LC08_L1TP_045033_20151123_20200908_02_T1,LC80450332015327LGN01,2015/11/23,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/08,2020/09/08,2015-11-23 18:51:44.814196,2015-11-23 18:52:16.584192,LGN,DAY,  10.20,  20.09,707,5,    6.712,    3.301,    5.844,LPGS_15.3.1c,28.64873000,161.99659555,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.34"N,123°13'28.99"W,39°57'12.38"N,124°35'23.28"W,39°57'31.75"N,121°52'04.22"W,37°49'35.83"N,124°32'35.05"W,37°49'53.76"N,121°54'04.03"W, 38.90426,-123.22472, 39.95344,-124.58980, 39.95882,-121.86784, 37.82662,-124.54307, 37.83160,-121.90112,LC08_L2SP_045033_20151123_20200908_02_T1,LC80450332015327LGN01
LC08_L2SP_044032_20151202_20200908_02_T1,LC08_L1TP_044032_20151202_20200908_02_T1,LC80440322015336LGN01,2015/12/02,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/08,2020/09/08,2015-12-02 18:45:09.756808,2015-12-02 18:45:41.526805,LGN,DAY,  53.85,  53.85,108,5,    8.675,    5.694,    6.544,LPGS_15.3.1c,25.65058847,162.26902396,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.18"N,121°13'55.16"W,41°23'25.98"N,122°34'31.37"W,41°20'52.15"N,119°50'10.07"W,39°17'25.94"N,122°35'18.02"W,39°15'03.06"N,119°55'57.22"W, 40.33255,-121.23199, 41.39055,-122.57538, 41.34782,-119.83613, 39.29054,-122.58834, 39.25085,-119.93256,LC08_L2SP_044032_20151202_20200908_02_T1,LC80440322015336LGN01
LC08_L2SP_045032_20151225_20200908_02_T1,LC08_L1TP_045032_20151225_20200908_02_T1,LC80450322015359LGN01,2015/12/25,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/08,2020/09/08,2015-12-25 18:51:19.992771,2015-12-25 18:51:51.762768,LGN,DAY,  15.33,  15.08,534,5,    8.894,    5.186,    7.225,LPGS_15.3.1c,23.64255793,160.06907359,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.15"N,122°46'39.90"W,41°22'57.97"N,124°09'40.64"W,41°22'38.42"N,121°23'16.69"W,39°15'41.40"N,124°07'31.76"W,39°15'23.26"N,121°26'15.54"W, 40.33282,-122.77775, 41.38277,-124.16129, 41.37734,-121.38797, 39.26150,-124.12549, 39.25646,-121.43765,LC08_L2SP_045032_20151225_20200908_02_T1,LC80450322015359LGN01
LC08_L2SP_045033_20151225_20200908_02_T1,LC08_L1TP_045033_20151225_20200908_02_T1,LC80450332015359LGN01,2015/12/25,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/08,2020/09/08,2015-12-25 18:51:43.879572,2015-12-25 18:52:15.649569,LGN,DAY,   6.70,   6.64,714,5,    8.341,    4.626,    6.941,LPGS_15.3.1c,24.89049915,159.51129922,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.80"N,123°13'30.58"W,39°57'12.38"N,124°35'23.28"W,39°57'31.86"N,121°52'16.86"W,37°49'35.83"N,124°32'35.05"W,37°49'53.87"N,121°54'16.31"W, 38.90439,-123.22516, 39.95344,-124.58980, 39.95885,-121.87135, 37.82662,-124.54307, 37.83163,-121.90453,LC08_L2SP_045033_20151225_20200908_02_T1,LC80450332015359LGN01
LC08_L2SP_045032_20160110_20200907_02_T1,LC08_L1TP_045032_20160110_20200907_02_T1,LC80450322016010LGN01,2016/01/10,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-01-10 18:51:16.166055,2016-01-10 18:51:47.936051,LGN,DAY,  15.07,  14.82,740,5,    8.518,    5.066,    6.848,LPGS_15.3.1c,24.50363869,157.81500218,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.51"N,122°46'12.90"W,41°22'58.22"N,124°09'14.83"W,41°22'38.06"N,121°22'50.88"W,39°15'41.65"N,124°07'06.74"W,39°15'22.93"N,121°25'50.52"W, 40.33292,-122.77025, 41.38284,-124.15412, 41.37724,-121.38080, 39.26157,-124.11854, 39.25637,-121.43070,LC08_L2SP_045032_20160110_20200907_02_T1,LC80450322016010LGN01
LC08_L2SP_045033_20160110_20200907_02_T1,LC08_L1TP_045033_20160110_20200907_02_T1,LC80450332016010LGN01,2016/01/10,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-01-10 18:51:40.052856,2016-01-10 18:52:11.822853,LGN,DAY,  32.96,  43.95,585,5,    8.522,    4.485,    7.246,LPGS_15.3.1c,25.72114998,157.22109511,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.16"N,123°13'03.14"W,39°57'12.92"N,124°34'45.37"W,39°57'31.50"N,121°51'38.95"W,37°49'36.30"N,124°31'58.26"W,37°49'53.54"N,121°53'39.52"W, 38.90449,-123.21754, 39.95359,-124.57927, 39.95875,-121.86082, 37.82675,-124.53285, 37.83154,-121.89431,LC08_L2SP_045033_20160110_20200907_02_T1,LC80450332016010LGN01
LC08_L2SP_045032_20160126_20200907_02_T1,LC08_L1TP_045032_20160126_20200907_02_T1,LC80450322016026LGN01,2016/01/26,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-01-26 18:51:16.360957,2016-01-26 18:51:48.130954,LGN,DAY,  34.89,  35.37,733,5,    7.884,    4.810,    6.246,LPGS_15.3.1c,27.18721617,155.39386006,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.84"N,122°47'04.81"W,41°23'07.44"N,124°10'06.64"W,41°22'48.50"N,121°23'42.29"W,39°15'41.15"N,124°07'56.82"W,39°15'23.58"N,121°26'40.56"W, 40.33301,-122.78467, 41.38540,-124.16851, 41.38014,-121.39508, 39.26143,-124.13245, 39.25655,-121.44460,LC08_L2SP_045032_20160126_20200907_02_T1,LC80450322016026LGN01
LC08_L2SP_045032_20160211_20200907_02_T1,LC08_L1TP_045032_20160211_20200907_02_T1,LC80450322016042LGN01,2016/02/11,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-11 18:51:10.27352,2016-02-11 18:51:42.043516,LGN,DAY,  35.33,  36.20,1014,5,    7.689,    4.747,    6.049,LPGS_15.3.1c,31.43842186,153.06778065,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.26"N,122°46'38.21"W,41°22'57.97"N,124°09'40.64"W,41°22'38.42"N,121°23'16.69"W,39°15'41.40"N,124°07'31.76"W,39°15'23.26"N,121°26'15.54"W, 40.33285,-122.77728, 41.38277,-124.16129, 41.37734,-121.38797, 39.26150,-124.12549, 39.25646,-121.43765,LC08_L2SP_045032_20160211_20200907_02_T1,LC80450322016042LGN01
LC08_L2SP_045033_20160211_20200907_02_T1,LC08_L1TP_045033_20160211_20200907_02_T1,LC80450332016042LGN01,2016/02/11,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-11 18:51:34.164557,2016-02-11 18:52:05.934554,LGN,DAY,  46.06,  57.57,880,5,    7.125,    4.506,    5.520,LPGS_15.3.1c,32.58492520,152.28733008,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.12"N,123°13'27.91"W,39°57'12.56"N,124°35'10.64"W,39°57'31.75"N,121°52'04.22"W,37°49'35.98"N,124°32'22.78"W,37°49'53.76"N,121°54'04.03"W, 38.90420,-123.22442, 39.95349,-124.58629, 39.95882,-121.86784, 37.82666,-124.53966, 37.83160,-121.90112,LC08_L2SP_045033_20160211_20200907_02_T1,LC80450332016042LGN01
LC08_L2SP_044032_20160220_20200907_02_T1,LC08_L1TP_044032_20160220_20200907_02_T1,LC80440322016051LGN01,2016/02/20,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-20 18:44:54.514348,2016-02-20 18:45:26.284345,LGN,DAY,   4.66,   4.66,608,5,    8.696,    5.130,    7.021,LPGS_15.3.1c,34.36895089,151.85266883,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.12"N,121°13'19.45"W,41°23'25.87"N,122°34'05.52"W,41°20'51.07"N,119°49'31.40"W,39°17'25.87"N,122°34'52.97"W,39°15'02.09"N,119°55'19.70"W, 40.33281,-121.22207, 41.39052,-122.56820, 41.34752,-119.82539, 39.29052,-122.58138, 39.25058,-119.92214,LC08_L2SP_044032_20160220_20200907_02_T1,LC80440322016051LGN01
LC08_L2SP_044033_20160220_20200907_02_T1,LC08_L1TP_044033_20160220_20200907_02_T1,LC80440332016051LGN01,2016/02/20,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-20 18:45:18.405385,2016-02-20 18:45:50.175382,LGN,DAY,  37.64,  37.63,872,5,    7.866,    4.559,    6.410,LPGS_15.3.1c,35.49560373,150.98933940,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.01"N,121°40'09.08"W,39°57'32.18"N,122°59'43.15"W,39°55'39.47"N,120°18'22.32"W,37°51'10.62"N,122°59'43.62"W,37°49'26.04"N,120°23'04.27"W, 38.90417,-121.66919, 39.95894,-122.99532, 39.92763,-120.30620, 37.85295,-122.99545, 37.82390,-120.38452,LC08_L2SP_044033_20160220_20200907_02_T1,LC80440332016051LGN01
LC08_L2SP_045032_20160314_20200907_02_T1,LC08_L1TP_045032_20160314_20200907_02_T1,LC80450322016074LGN01,2016/03/14,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-03-14 18:51:01.973332,2016-03-14 18:51:33.743328,LGN,DAY,  51.02,  50.43,467,5,    7.946,    5.153,    6.049,LPGS_15.3.1c,42.92778079,148.93217517,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.14"N,122°47'32.75"W,41°22'57.43"N,124°10'32.30"W,41°22'39.14"N,121°24'08.35"W,39°15'40.93"N,124°08'21.84"W,39°15'23.94"N,121°27'05.62"W, 40.33254,-122.79243, 41.38262,-124.17564, 41.37754,-121.40232, 39.26137,-124.13940, 39.25665,-121.45156,LC08_L2SP_045032_20160314_20200907_02_T1,LC80450322016074LGN01
LC08_L2SP_045033_20160314_20200907_02_T1,LC08_L1TP_045033_20160314_20200907_02_T1,LC80450332016074LGN01,2016/03/14,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-03-14 18:51:25.851661,2016-03-14 18:51:57.621658,LGN,DAY,  48.75,  45.08,365,5,    7.945,    5.262,    5.953,LPGS_15.3.1c,44.00334985,147.78483716,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.60"N,123°14'20.69"W,39°57'11.70"N,124°36'13.82"W,39°57'32.36"N,121°53'07.44"W,37°49'35.18"N,124°33'24.12"W,37°49'54.34"N,121°55'05.41"W, 38.90461,-123.23908, 39.95325,-124.60384, 39.95899,-121.88540, 37.82644,-124.55670, 37.83176,-121.91817,LC08_L2SP_045033_20160314_20200907_02_T1,LC80450332016074LGN01
LC08_L2SP_044032_20160323_20200907_02_T1,LC08_L1TP_044032_20160323_20200907_02_T1,LC80440322016083LGN01,2016/03/23,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-03-23 18:44:46.031299,2016-03-23 18:45:17.801296,LGN,DAY,   7.36,   7.36,791,5,    7.467,    4.562,    5.912,LPGS_15.3.1c,46.44100325,147.76306691,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.48"N,121°14'32.86"W,41°23'26.12"N,122°35'10.10"W,41°20'53.20"N,119°50'48.73"W,39°17'26.09"N,122°35'55.61"W,39°15'04.07"N,119°56'34.73"W, 40.33291,-121.24246, 41.39059,-122.58614, 41.34811,-119.84687, 39.29058,-122.59878, 39.25113,-119.94298,LC08_L2SP_044032_20160323_20200907_02_T1,LC80440322016083LGN01
LC08_L2SP_044033_20160323_20200907_02_T1,LC08_L1TP_044033_20160323_20200907_02_T1,LC80440332016083LGN01,2016/03/23,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-03-23 18:45:09.918101,2016-03-23 18:45:41.688097,LGN,DAY,   1.89,   1.90,1118,5,    6.732,    4.151,    5.299,LPGS_15.3.1c,47.49554491,146.47000619,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.02"N,121°41'21.41"W,39°57'32.18"N,123°00'59"W,39°55'41.23"N,120°19'38.06"W,37°51'10.62"N,123°00'57.28"W,37°49'27.66"N,120°24'17.82"W, 38.90445,-121.68928, 39.95894,-123.01639, 39.92812,-120.32724, 37.85295,-123.01591, 37.82435,-120.40495,LC08_L2SP_044033_20160323_20200907_02_T1,LC80440332016083LGN01
LC08_L2SP_045032_20160330_20200907_02_T1,LC08_L1TP_045032_20160330_20200907_02_T1,LC80450322016090LGN01,2016/03/30,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-03-30 18:50:51.721283,2016-03-30 18:51:23.49128,LGN,DAY,   0.85,   1.42,1197,5,    4.852,    3.098,    3.735,LPGS_15.3.1c,49.14652965,146.77781097,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.32"N,122°46'52.64"W,41°22'57.83"N,124°09'53.57"W,41°22'38.60"N,121°23'29.62"W,39°15'41.29"N,124°07'44.29"W,39°15'23.44"N,121°26'28.07"W, 40.33259,-122.78129, 41.38273,-124.16488, 41.37739,-121.39156, 39.26147,-124.12897, 39.25651,-121.44113,LC08_L2SP_045032_20160330_20200907_02_T1,LC80450322016090LGN01
LC08_L2SP_045033_20160330_20200907_02_T1,LC08_L1TP_045033_20160330_20200907_02_T1,LC80450332016090LGN01,2016/03/30,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-03-30 18:51:15.603848,2016-03-30 18:51:47.373845,LGN,DAY,   3.59,  29.64,870,5,    4.575,    3.098,    3.367,LPGS_15.3.1c,50.18248913,145.35603875,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.62"N,123°13'40.48"W,39°57'12.38"N,124°35'23.28"W,39°57'32"N,121°52'29.50"W,37°49'35.83"N,124°32'35.05"W,37°49'54.01"N,121°54'28.58"W, 38.90434,-123.22791, 39.95344,-124.58980, 39.95889,-121.87486, 37.82662,-124.54307, 37.83167,-121.90794,LC08_L2SP_045033_20160330_20200907_02_T1,LC80450332016090LGN01
LC08_L2SP_044032_20160408_20200907_02_T1,LC08_L1TP_044032_20160408_20200907_02_T1,LC80440322016099LGN01,2016/04/08,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-04-08 18:44:38.570122,2016-04-08 18:45:10.340119,LGN,DAY,   7.05,   7.05,878,5,    6.366,    3.980,    4.969,LPGS_15.3.1c,52.50499775,145.35188292,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.12"N,121°14'44.16"W,41°23'26.16"N,122°35'23.03"W,41°20'53.56"N,119°51'01.62"W,39°17'26.12"N,122°36'08.14"W,39°15'04.39"N,119°56'47.22"W, 40.33281,-121.24560, 41.39060,-122.58973, 41.34821,-119.85045, 39.29059,-122.60226, 39.25122,-119.94645,LC08_L2SP_044032_20160408_20200907_02_T1,LC80440322016099LGN01
LC08_L2SP_044033_20160408_20200907_02_T1,LC08_L1TP_044033_20160408_20200907_02_T1,LC80440332016099LGN01,2016/04/08,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-04-08 18:45:02.456923,2016-04-08 18:45:34.22692,LGN,DAY,  46.34,  46.37,738,5,    6.475,    4.345,    4.801,LPGS_15.3.1c,53.51380985,143.74114621,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.34"N,121°41'32.10"W,39°57'32.18"N,123°00'59"W,39°55'41.52"N,120°19'50.66"W,37°51'10.62"N,123°00'57.28"W,37°49'27.95"N,120°24'30.10"W, 38.90426,-121.69225, 39.95894,-123.01639, 39.92820,-120.33074, 37.85295,-123.01591, 37.82443,-120.40836,LC08_L2SP_044033_20160408_20200907_02_T1,LC80440332016099LGN01
LC08_L2SP_045032_20160415_20200907_02_T1,LC08_L1TP_045032_20160415_20200907_02_T1,LC80450322016106LGN02,2016/04/15,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-04-15 18:50:46.869709,2016-04-15 18:51:18.639706,LGN,DAY,   2.28,   2.23,1191,5,    5.061,    3.490,    3.665,LPGS_15.3.1c,54.97579769,144.07697452,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.94"N,122°47'44.20"W,41°22'57.32"N,124°10'45.23"W,41°22'39.32"N,121°24'21.28"W,39°15'40.79"N,124°08'34.37"W,39°15'24.08"N,121°27'18.11"W, 40.33276,-122.79561, 41.38259,-124.17923, 41.37759,-121.40591, 39.26133,-124.14288, 39.25669,-121.45503,LC08_L2SP_045032_20160415_20200907_02_T1,LC80450322016106LGN02
LC08_L2SP_045033_20160415_20200907_02_T1,LC08_L1TP_045033_20160415_20200907_02_T1,LC80450332016106LGN02,2016/04/15,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-04-15 18:51:10.752275,2016-04-15 18:51:42.522272,LGN,DAY,   0.30,   0.19,942,5,    4.483,    3.165,    3.174,LPGS_15.3.1c,55.95940258,142.30065049,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.98"N,123°14'31.74"W,39°57'11.52"N,124°36'26.46"W,39°57'32.47"N,121°53'20.08"W,37°49'35"N,124°33'36.40"W,37°49'54.44"N,121°55'17.69"W, 38.90444,-123.24215, 39.95320,-124.60735, 39.95902,-121.88891, 37.82639,-124.56011, 37.83179,-121.92158,LC08_L2SP_045033_20160415_20200907_02_T1,LC80450332016106LGN02
LC08_L2SP_044032_20160424_20200907_02_T1,LC08_L1TP_044032_20160424_20200907_02_T1,LC80440322016115LGN01,2016/04/24,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-04-24 18:44:31.380137,2016-04-24 18:45:03.150133,LGN,DAY,  46.38,  46.38,458,5,    7.010,    4.864,    5.047,LPGS_15.3.1c,57.88965771,142.18150996,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.68"N,121°15'10.51"W,41°23'26.27"N,122°35'48.88"W,41°20'54.28"N,119°51'27.40"W,39°17'26.20"N,122°36'33.16"W,39°15'05.04"N,119°57'12.20"W, 40.33269,-121.25292, 41.39063,-122.59691, 41.34841,-119.85761, 39.29061,-122.60921, 39.25140,-119.95339,LC08_L2SP_044032_20160424_20200907_02_T1,LC80440322016115LGN01
LC08_L2SP_044033_20160424_20200907_02_T1,LC08_L1TP_044033_20160424_20200907_02_T1,LC80440332016115LGN01,2016/04/24,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-04-24 18:44:55.262702,2016-04-24 18:45:27.032699,LGN,DAY,  15.38,  15.37,839,5,    6.202,    4.283,    4.486,LPGS_15.3.1c,58.83505779,140.16846908,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.80"N,121°41'57.98"W,39°57'32.18"N,123°01'36.95"W,39°55'42.10"N,120°20'15.94"W,37°51'10.62"N,123°01'34.10"W,37°49'28.49"N,120°24'54.61"W, 38.90439,-121.69944, 39.95894,-123.02693, 39.92836,-120.33776, 37.85295,-123.02614, 37.82458,-120.41517,LC08_L2SP_044033_20160424_20200907_02_T1,LC80440332016115LGN01
LC08_L2SP_045032_20160501_20200907_02_T1,LC08_L1TP_045032_20160501_20200907_02_T1,LC80450322016122LGN01,2016/05/01,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-05-01 18:50:49.062339,2016-05-01 18:51:20.832336,LGN,DAY,   3.45,   3.36,1244,5,    4.360,    3.126,    3.040,LPGS_15.3.1c,59.90668604,140.48166898,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.01"N,122°50'36.28"W,41°23'05.14"N,124°13'46.20"W,41°22'51.49"N,121°27'21.78"W,39°15'39.02"N,124°11'29.58"W,39°15'26.39"N,121°30'13.32"W, 40.33278,-122.84341, 41.38476,-124.22950, 41.38097,-121.45605, 39.26084,-124.19155, 39.25733,-121.50370,LC08_L2SP_045032_20160501_20200907_02_T1,LC80450322016122LGN01
LC08_L2SP_045033_20160501_20200907_02_T1,LC08_L1TP_045033_20160501_20200907_02_T1,LC80450332016122LGN01,2016/05/01,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-05-01 18:51:12.944904,2016-05-01 18:51:44.714901,LGN,DAY,   1.62,   1.03,926,5,    4.334,    3.246,    2.872,LPGS_15.3.1c,60.81697742,138.26904590,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.27"N,123°17'23.53"W,39°57'09.04"N,124°39'23.40"W,39°57'34.02"N,121°56'04.42"W,37°49'32.70"N,124°36'28.15"W,37°49'55.88"N,121°57'57.20"W, 38.90452,-123.28987, 39.95251,-124.65650, 39.95945,-121.93456, 37.82575,-124.60782, 37.83219,-121.96589,LC08_L2SP_045033_20160501_20200907_02_T1,LC80450332016122LGN01
LC08_L2SP_044032_20160510_20200907_02_T1,LC08_L1TP_044032_20160510_20200907_02_T1,LC80440322016131LGN01,2016/05/10,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-05-10 18:44:33.959558,2016-05-10 18:45:05.729555,LGN,DAY,   0.71,   0.71,1008,5,    5.200,    3.752,    3.600,LPGS_15.3.1c,62.14612962,138.14182663,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.18"N,121°14'04.24"W,41°23'26.02"N,122°34'44.26"W,41°20'52.15"N,119°50'10.07"W,39°17'16.26"N,122°35'30.62"W,39°14'53.34"N,119°55'57.65"W, 40.33255,-121.23451, 41.39056,-122.57896, 41.34782,-119.83613, 39.28785,-122.59184, 39.24815,-119.93268,LC08_L2SP_044032_20160510_20200907_02_T1,LC80440322016131LGN01
LC08_L2SP_044033_20160510_20200907_02_T1,LC08_L1TP_044033_20160510_20200907_02_T1,LC80440332016131LGN01,2016/05/10,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-05-10 18:44:57.842124,2016-05-10 18:45:29.61212,LGN,DAY,   0.44,   0.44,1300,5,    5.151,    3.713,    3.570,LPGS_15.3.1c,63.00571070,135.66082348,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.13"N,121°40'57.22"W,39°57'32.18"N,123°00'33.73"W,39°55'40.66"N,120°19'12.79"W,37°51'10.62"N,123°00'32.72"W,37°49'27.12"N,120°23'53.30"W, 38.90448,-121.68256, 39.95894,-123.00937, 39.92796,-120.32022, 37.85295,-123.00909, 37.82420,-120.39814,LC08_L2SP_044033_20160510_20200907_02_T1,LC80440332016131LGN01
