Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_045032_20151225_20200908_02_T1,LC08_L1TP_045032_20151225_20200908_02_T1,LC80450322015359LGN01,2015-12-25,T1,2,45,32,45,32,NADIR,0.0,2020/09/08,2020/09/08,2015-12-25 18:51:19.992771,2015-12-25 18:51:51.762768,LGN,DAY,15.33,15.08,534,5,8.894,5.186,7.225,LPGS_15.3.1c,23.64255793,160.06907359,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.15""N","122°46'39.90""W","41°22'57.97""N","124°09'40.64""W","41°22'38.42""N","121°23'16.69""W","39°15'41.40""N","124°07'31.76""W","39°15'23.26""N","121°26'15.54""W",40.33282,-122.77775,41.38277,-124.16129,41.37734,-121.38797,39.2615,-124.12549,39.25646,-121.43765,LC08_L2SP_045032_20151225_20200908_02_T1,LC80450322015359LGN01
LC08_L2SP_045032_20160110_20200907_02_T1,LC08_L1TP_045032_20160110_20200907_02_T1,LC80450322016010LGN01,2016-01-10,T1,2,45,32,45,32,NADIR,0.0,2020/09/07,2020/09/07,2016-01-10 18:51:16.166055,2016-01-10 18:51:47.936051,LGN,DAY,15.07,14.82,740,5,8.518,5.066,6.848,LPGS_15.3.1c,24.50363869,157.81500218,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.51""N","122°46'12.90""W","41°22'58.22""N","124°09'14.83""W","41°22'38.06""N","121°22'50.88""W","39°15'41.65""N","124°07'06.74""W","39°15'22.93""N","121°25'50.52""W",40.33292,-122.77025,41.38284,-124.15412,41.37724,-121.3808,39.26157,-124.11854,39.25637,-121.4307,LC08_L2SP_045032_20160110_20200907_02_T1,LC80450322016010LGN01
LC08_L2SP_045032_20160126_20200907_02_T1,LC08_L1TP_045032_20160126_20200907_02_T1,LC80450322016026LGN01,2016-01-26,T1,2,45,32,45,32,NADIR,0.0,2020/09/07,2020/09/07,2016-01-26 18:51:16.360957,2016-01-26 18:51:48.130954,LGN,DAY,34.89,35.37,733,5,7.884,4.81,6.246,LPGS_15.3.1c,27.18721617,155.39386006,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.84""N","122°47'04.81""W","41°23'07.44""N","124°10'06.64""W","41°22'48.50""N","121°23'42.29""W","39°15'41.15""N","124°07'56.82""W","39°15'23.58""N","121°26'40.56""W",40.33301,-122.78467,41.3854,-124.16851,41.38014,-121.39508,39.26143,-124.13245,39.25655,-121.4446,LC08_L2SP_045032_20160126_20200907_02_T1,LC80450322016026LGN01
LC08_L2SP_045032_20160211_20200907_02_T1,LC08_L1TP_045032_20160211_20200907_02_T1,LC80450322016042LGN01,2016-02-11,T1,2,45,32,45,32,NADIR,0.0,2020/09/07,2020/09/07,2016-02-11 18:51:10.27352,2016-02-11 18:51:42.043516,LGN,DAY,35.33,36.2,1014,5,7.689,4.747,6.049,LPGS_15.3.1c,31.43842186,153.06778065,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.26""N","122°46'38.21""W","41°22'57.97""N","124°09'40.64""W","41°22'38.42""N","121°23'16.69""W","39°15'41.40""N","124°07'31.76""W","39°15'23.26""N","121°26'15.54""W",40.33285,-122.77728,41.38277,-124.16129,41.37734,-121.38797,39.2615,-124.12549,39.25646,-121.43765,LC08_L2SP_045032_20160211_20200907_02_T1,LC80450322016042LGN01
LC08_L2SP_044032_20160220_20200907_02_T1,LC08_L1TP_044032_20160220_20200907_02_T1,LC80440322016051LGN01,2016-02-20,T1,2,44,32,44,32,NADIR,0.0,2020/09/07,2020/09/07,2016-02-20 18:44:54.514348,2016-02-20 18:45:26.284345,LGN,DAY,4.66,4.66,608,5,8.696,5.13,7.021,LPGS_15.3.1c,34.36895089,151.85266883,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.12""N","121°13'19.45""W","41°23'25.87""N","122°34'05.52""W","41°20'51.07""N","119°49'31.40""W","39°17'25.87""N","122°34'52.97""W","39°15'02.09""N","119°55'19.70""W",40.33281,-121.22207,41.39052,-122.5682,41.34752,-119.82539,39.29052,-122.58138,39.25058,-119.92214,LC08_L2SP_044032_20160220_20200907_02_T1,LC80440322016051LGN01
LC08_L2SP_045032_20160314_20200907_02_T1,LC08_L1TP_045032_20160314_20200907_02_T1,LC80450322016074LGN01,2016-03-14,T1,2,45,32,45,32,NADIR,0.0,2020/09/07,2020/09/07,2016-03-14 18:51:01.973332,2016-03-14 18:51:33.743328,LGN,DAY,51.02,50.43,467,5,7.946,5.153,6.049,LPGS_15.3.1c,42.92778079,148.93217517,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.14""N","122°47'32.75""W","41°22'57.43""N","124°10'32.30""W","41°22'39.14""N","121°24'08.35""W","39°15'40.93""N","124°08'21.84""W","39°15'23.94""N","121°27'05.62""W",40.33254,-122.79243,41.38262,-124.17564,41.37754,-121.40232,39.26137,-124.1394,39.25665,-121.45156,LC08_L2SP_045032_20160314_20200907_02_T1,LC80450322016074LGN01
LC08_L2SP_044032_20160323_20200907_02_T1,LC08_L1TP_044032_20160323_20200907_02_T1,LC80440322016083LGN01,2016-03-23,T1,2,44,32,44,32,NADIR,0.0,2020/09/07,2020/09/07,2016-03-23 18:44:46.031299,2016-03-23 18:45:17.801296,LGN,DAY,7.36,7.36,791,5,7.467,4.562,5.912,LPGS_15.3.1c,46.44100325,147.76306691,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.48""N","121°14'32.86""W","41°23'26.12""N","122°35'10.10""W","41°20'53.20""N","119°50'48.73""W","39°17'26.09""N","122°35'55.61""W","39°15'04.07""N","119°56'34.73""W",40.33291,-121.24246,41.39059,-122.58614,41.34811,-119.84687,39.29058,-122.59878,39.25113,-119.94298,LC08_L2SP_044032_20160323_20200907_02_T1,LC80440322016083LGN01
LC08_L2SP_045032_20160330_20200907_02_T1,LC08_L1TP_045032_20160330_20200907_02_T1,LC80450322016090LGN01,2016-03-30,T1,2,45,32,45,32,NADIR,0.0,2020/09/07,2020/09/07,2016-03-30 18:50:51.721283,2016-03-30 18:51:23.49128,LGN,DAY,0.85,1.42,1197,5,4.852,3.098,3.735,LPGS_15.3.1c,49.14652965,146.77781097,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.32""N","122°46'52.64""W","41°22'57.83""N","124°09'53.57""W","41°22'38.60""N","121°23'29.62""W","39°15'41.29""N","124°07'44.29""W","39°15'23.44""N","121°26'28.07""W",40.33259,-122.78129,41.38273,-124.16488,41.37739,-121.39156,39.26147,-124.12897,39.25651,-121.44113,LC08_L2SP_045032_20160330_20200907_02_T1,LC80450322016090LGN01
LC08_L2SP_044032_20160408_20200907_02_T1,LC08_L1TP_044032_20160408_20200907_02_T1,LC80440322016099LGN01,2016-04-08,T1,2,44,32,44,32,NADIR,0.0,2020/09/07,2020/09/07,2016-04-08 18:44:38.570122,2016-04-08 18:45:10.340119,LGN,DAY,7.05,7.05,878,5,6.366,3.98,4.969,LPGS_15.3.1c,52.50499775,145.35188292,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.12""N","121°14'44.16""W","41°23'26.16""N","122°35'23.03""W","41°20'53.56""N","119°51'01.62""W","39°17'26.12""N","122°36'08.14""W","39°15'04.39""N","119°56'47.22""W",40.33281,-121.2456,41.3906,-122.58973,41.34821,-119.85045,39.29059,-122.60226,39.25122,-119.94645,LC08_L2SP_044032_20160408_20200907_02_T1,LC80440322016099LGN01
LC08_L2SP_045032_20160415_20200907_02_T1,LC08_L1TP_045032_20160415_20200907_02_T1,LC80450322016106LGN02,2016-04-15,T1,2,45,32,45,32,NADIR,0.0,2020/09/07,2020/09/07,2016-04-15 18:50:46.869709,2016-04-15 18:51:18.639706,LGN,DAY,2.28,2.23,1191,5,5.061,3.49,3.665,LPGS_15.3.1c,54.97579769,144.07697452,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.94""N","122°47'44.20""W","41°22'57.32""N","124°10'45.23""W","41°22'39.32""N","121°24'21.28""W","39°15'40.79""N","124°08'34.37""W","39°15'24.08""N","121°27'18.11""W",40.33276,-122.79561,41.38259,-124.17923,41.37759,-121.40591,39.26133,-124.14288,39.25669,-121.45503,LC08_L2SP_045032_20160415_20200907_02_T1,LC80450322016106LGN02
LC08_L2SP_044032_20160424_20200907_02_T1,LC08_L1TP_044032_20160424_20200907_02_T1,LC80440322016115LGN01,2016-04-24,T1,2,44,32,44,32,NADIR,0.0,2020/09/07,2020/09/07,2016-04-24 18:44:31.380137,2016-04-24 18:45:03.150133,LGN,DAY,46.38,46.38,458,5,7.01,4.864,5.047,LPGS_15.3.1c,57.88965771,142.18150996,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.68""N","121°15'10.51""W","41°23'26.27""N","122°35'48.88""W","41°20'54.28""N","119°51'27.40""W","39°17'26.20""N","122°36'33.16""W","39°15'05.04""N","119°57'12.20""W",40.33269,-121.25292,41.39063,-122.59691,41.34841,-119.85761,39.29061,-122.60921,39.2514,-119.95339,LC08_L2SP_044032_20160424_20200907_02_T1,LC80440322016115LGN01
LC08_L2SP_045032_20160501_20200907_02_T1,LC08_L1TP_045032_20160501_20200907_02_T1,LC80450322016122LGN01,2016-05-01,T1,2,45,32,45,32,NADIR,0.0,2020/09/07,2020/09/07,2016-05-01 18:50:49.062339,2016-05-01 18:51:20.832336,LGN,DAY,3.45,3.36,1244,5,4.36,3.126,3.04,LPGS_15.3.1c,59.90668604,140.48166898,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.01""N","122°50'36.28""W","41°23'05.14""N","124°13'46.20""W","41°22'51.49""N","121°27'21.78""W","39°15'39.02""N","124°11'29.58""W","39°15'26.39""N","121°30'13.32""W",40.33278,-122.84341,41.38476,-124.2295,41.38097,-121.45605,39.26084,-124.19155,39.25733,-121.5037,LC08_L2SP_045032_20160501_20200907_02_T1,LC80450322016122LGN01
LC08_L2SP_044032_20160510_20200907_02_T1,LC08_L1TP_044032_20160510_20200907_02_T1,LC80440322016131LGN01,2016-05-10,T1,2,44,32,44,32,NADIR,0.0,2020/09/07,2020/09/07,2016-05-10 18:44:33.959558,2016-05-10 18:45:05.729555,LGN,DAY,0.71,0.71,1008,5,5.2,3.752,3.6,LPGS_15.3.1c,62.14612962,138.14182663,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.18""N","121°14'04.24""W","41°23'26.02""N","122°34'44.26""W","41°20'52.15""N","119°50'10.07""W","39°17'16.26""N","122°35'30.62""W","39°14'53.34""N","119°55'57.65""W",40.33255,-121.23451,41.39056,-122.57896,41.34782,-119.83613,39.28785,-122.59184,39.24815,-119.93268,LC08_L2SP_044032_20160510_20200907_02_T1,LC80440322016131LGN01
LC08_L2SP_045032_20160517_20200907_02_T1,LC08_L1TP_045032_20160517_20200907_02_T1,LC80450322016138LGN01,2016-05-17,T1,2,45,32,45,32,NADIR,0.0,2020/09/07,2020/09/07,2016-05-17 18:50:46.215798,2016-05-17 18:51:17.985795,LGN,DAY,0.44,0.43,1337,5,4.086,2.935,2.842,LPGS_15.3.1c,63.54709723,136.14744467,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.37""N","122°46'14.66""W","41°23'07.94""N","124°09'14.98""W","41°22'47.78""N","121°22'50.63""W","39°15'41.65""N","124°07'06.74""W","39°15'22.93""N","121°25'50.52""W",40.33288,-122.77074,41.38554,-124.15416,41.37994,-121.38073,39.26157,-124.11854,39.25637,-121.4307,LC08_L2SP_045032_20160517_20200907_02_T1,LC80450322016138LGN01
LC08_L2SP_044032_20160526_20200906_02_T1,LC08_L1TP_044032_20160526_20200906_02_T1,LC80440322016147LGN01,2016-05-26,T1,2,44,32,44,32,NADIR,0.0,2020/09/06,2020/09/06,2016-05-26 18:44:39.165928,2016-05-26 18:45:10.935925,LGN,DAY,17.9,17.9,765,5,5.403,3.869,3.772,LPGS_15.3.1c,64.88719424,133.55945629,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.54""N","121°13'31.94""W","41°23'25.91""N","122°34'18.44""W","41°20'51.43""N","119°49'44.29""W","39°17'25.91""N","122°35'05.50""W","39°15'02.41""N","119°55'32.23""W",40.33265,-121.22554,41.39053,-122.57179,41.34762,-119.82897,39.29053,-122.58486,39.25067,-119.92562,LC08_L2SP_044032_20160526_20200906_02_T1,LC80440322016147LGN01
LC08_L2SP_045032_20160602_20200906_02_T1,LC08_L1TP_045032_20160602_20200906_02_T1,LC80450322016154LGN01,2016-06-02,T1,2,45,32,45,32,NADIR,0.0,2020/09/06,2020/09/06,2016-06-02 18:50:51.981998,2016-06-02 18:51:23.751994,LGN,DAY,9.94,9.78,1287,5,3.839,2.729,2.7,LPGS_15.3.1c,65.56618589,131.68140415,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.84""N","122°45'52.96""W","41°23'08.09""N","124°09'02.09""W","41°22'47.42""N","121°22'24.82""W","39°15'41.76""N","124°06'54.22""W","39°15'22.57""N","121°25'25.50""W",40.33301,-122.76471,41.38558,-124.15058,41.37984,-121.37356,39.2616,-124.11506,39.25627,-121.42375,LC08_L2SP_045032_20160602_20200906_02_T1,LC80450322016154LGN01
LC08_L2SP_044032_20160611_20200906_02_T1,LC08_L1TP_044032_20160611_20200906_02_T1,LC80440322016163LGN01,2016-06-11,T1,2,44,32,44,32,NADIR,0.0,2020/09/06,2020/09/06,2016-06-11 18:44:42.58603,2016-06-11 18:45:14.356027,LGN,DAY,14.81,14.81,1029,5,4.732,3.402,3.289,LPGS_15.3.1c,65.98247452,129.68519935,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.15""N","121°12'36.32""W","41°23'35.41""N","122°33'13.79""W","41°20'59.35""N","119°48'39.35""W","39°17'25.69""N","122°34'02.89""W","39°15'00.76""N","119°54'29.74""W",40.33282,-121.21009,41.39317,-122.55383,41.34982,-119.81093,39.29047,-122.56747,39.25021,-119.90826,LC08_L2SP_044032_20160611_20200906_02_T1,LC80440322016163LGN01
LC08_L2SP_045032_20160618_20200906_02_T1,LC08_L1TP_045032_20160618_20200906_02_T1,LC80450322016170LGN01,2016-06-18,T1,2,45,32,45,32,NADIR,0.0,2020/09/06,2020/09/06,2016-06-18 18:50:55.14437,2016-06-18 18:51:26.914367,LGN,DAY,7.24,7.13,1202,5,4.268,3.146,2.884,LPGS_15.3.1c,65.97865879,128.63411685,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.76""N","122°44'58.09""W","41°23'08.74""N","124°07'57.50""W","41°22'46.67""N","121°21'33.19""W","39°15'42.37""N","124°05'51.65""W","39°15'21.89""N","121°24'35.46""W",40.33299,-122.74947,41.38576,-124.13264,41.37963,-121.35922,39.26177,-124.09768,39.25608,-121.40985,LC08_L2SP_045032_20160618_20200906_02_T1,LC80450322016170LGN01
LC08_L2SP_044032_20160627_20200906_02_T1,LC08_L1TP_044032_20160627_20200906_02_T1,LC80440322016179LGN02,2016-06-27,T1,2,44,32,44,32,NADIR,0.0,2020/09/06,2020/09/06,2016-06-27 18:44:49.96875,2016-06-27 18:45:21.738747,LGN,DAY,0.05,0.05,1088,5,4.534,3.154,3.257,LPGS_15.3.1c,65.59169484,128.07548252,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.54""N","121°12'48.78""W","41°23'25.73""N","122°33'26.75""W","41°20'49.99""N","119°48'52.74""W","39°17'25.73""N","122°34'15.42""W","39°15'01.08""N","119°54'42.23""W",40.33265,-121.21355,41.39048,-122.55743,41.34722,-119.81465,39.29048,-122.57095,39.2503,-119.91173,LC08_L2SP_044032_20160627_20200906_02_T1,LC80440322016179LGN02
LC08_L2SP_045032_20160704_20200906_02_T1,LC08_L1TP_045032_20160704_20200906_02_T1,LC80450322016186LGN01,2016-07-04,T1,2,45,32,45,32,NADIR,0.0,2020/09/06,2020/09/06,2016-07-04 18:51:04.54397,2016-07-04 18:51:36.313967,LGN,DAY,21.18,22.39,1314,5,3.549,2.568,2.45,LPGS_15.3.1c,65.02277584,128.30539153,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.86""N","122°45'43.74""W","41°23'08.20""N","124°08'49.16""W","41°22'47.42""N","121°22'24.82""W","39°15'41.90""N","124°06'41.72""W","39°15'22.57""N","121°25'25.50""W",40.33274,-122.76215,41.38561,-124.14699,41.37984,-121.37356,39.26164,-124.11159,39.25627,-121.42375,LC08_L2SP_045032_20160704_20200906_02_T1,LC80450322016186LGN01
LC08_L2SP_044032_20160713_20200906_02_T1,LC08_L1TP_044032_20160713_20200906_02_T1,LC80440322016195LGN01,2016-07-13,T1,2,44,32,44,32,NADIR,0.0,2020/09/06,2020/09/06,2016-07-13 18:44:57.657534,2016-07-13 18:45:29.427531,LGN,DAY,0.02,0.02,1120,5,4.051,2.739,2.985,LPGS_15.3.1c,63.98869616,129.43992726,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.19""N","121°13'11.14""W","41°23'25.84""N","122°33'52.60""W","41°20'50.71""N","119°49'18.52""W","39°17'25.84""N","122°34'40.48""W","39°15'01.73""N","119°55'07.21""W",40.33283,-121.21976,41.39051,-122.56461,41.34742,-119.82181,39.29051,-122.57791,39.25048,-119.91867,LC08_L2SP_044032_20160713_20200906_02_T1,LC80440322016195LGN01
LC08_L2SP_045032_20160720_20200906_02_T1,LC08_L1TP_045032_20160720_20200906_02_T1,LC80450322016202LGN01,2016-07-20,T1,2,45,32,45,32,NADIR,0.0,2020/09/06,2020/09/06,2016-07-20 18:51:10.729205,2016-07-20 18:51:42.499201,LGN,DAY,0.19,1.81,1355,5,3.562,2.557,2.48,LPGS_15.3.1c,62.97054314,130.92040418,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.40""N","122°45'48.67""W","41°23'08.20""N","124°08'49.16""W","41°22'47.42""N","121°22'24.82""W","39°15'41.90""N","124°06'41.72""W","39°15'22.57""N","121°25'25.50""W",40.33261,-122.76352,41.38561,-124.14699,41.37984,-121.37356,39.26164,-124.11159,39.25627,-121.42375,LC08_L2SP_045032_20160720_20200906_02_T1,LC80450322016202LGN01
LC08_L2SP_044032_20160729_20200906_02_T1,LC08_L1TP_044032_20160729_20200906_02_T1,LC80440322016211LGN01,2016-07-29,T1,2,44,32,44,32,NADIR,0.0,2020/09/06,2020/09/06,2016-07-29 18:45:01.781109,2016-07-29 18:45:33.551106,LGN,DAY,0.13,0.13,1104,5,4.133,2.839,3.004,LPGS_15.3.1c,61.40335069,133.44366022,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.14""N","121°12'49""W","41°23'25.73""N","122°33'26.75""W","41°20'49.99""N","119°48'52.74""W","39°17'25.73""N","122°34'15.42""W","39°15'01.08""N","119°54'42.23""W",40.33254,-121.21361,41.39048,-122.55743,41.34722,-119.81465,39.29048,-122.57095,39.2503,-119.91173,LC08_L2SP_044032_20160729_20200906_02_T1,LC80440322016211LGN01
LC08_L2SP_045032_20160805_20200906_02_T1,LC08_L1TP_045032_20160805_20200906_02_T1,LC80450322016218LGN01,2016-08-05,T1,2,45,32,45,32,NADIR,0.0,2020/09/06,2020/09/06,2016-08-05 18:51:13.481084,2016-08-05 18:51:45.251081,LGN,DAY,0.72,2.17,1332,5,3.4,2.334,2.472,LPGS_15.3.1c,59.98872206,135.77554519,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.65""N","122°45'11.70""W","41°23'08.59""N","124°08'10.43""W","41°22'46.85""N","121°21'46.08""W","39°15'42.23""N","124°06'04.18""W","39°15'22.07""N","121°24'47.95""W",40.33268,-122.75325,41.38572,-124.13623,41.37968,-121.3628,39.26173,-124.10116,39.25613,-121.41332,LC08_L2SP_045032_20160805_20200906_02_T1,LC80450322016218LGN01
LC08_L2SP_044032_20160814_20200906_02_T1,LC08_L1TP_044032_20160814_20200906_02_T1,LC80440322016227LGN02,2016-08-14,T1,2,44,32,44,32,NADIR,0.0,2020/09/06,2020/09/06,2016-08-14 18:45:04.635157,2016-08-14 18:45:36.405153,LGN,DAY,2.38,2.38,1082,5,4.748,3.07,3.621,LPGS_15.3.1c,57.93713166,139.08681128,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.40""N","121°12'18.83""W","41°23'35.34""N","122°33'00.86""W","41°20'58.99""N","119°48'26.46""W","39°17'25.62""N","122°33'50.36""W","39°15'00.43""N","119°54'17.24""W",40.33289,-121.20523,41.39315,-122.55024,41.34972,-119.80735,39.29045,-122.56399,39.25012,-119.90479,LC08_L2SP_044032_20160814_20200906_02_T1,LC80440322016227LGN02
LC08_L2SP_045032_20160821_20200906_02_T1,LC08_L1TP_045032_20160821_20200906_02_T1,LC80450322016234LGN01,2016-08-21,T1,2,45,32,45,32,NADIR,0.0,2020/09/06,2020/09/06,2016-08-21 18:51:18.959156,2016-08-21 18:51:50.729153,LGN,DAY,0.16,1.48,1380,5,3.445,2.353,2.517,LPGS_15.3.1c,56.16425636,141.79586218,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.22""N","122°45'27.61""W","41°23'08.34""N","124°08'36.24""W","41°22'47.03""N","121°21'59""W","39°15'42.01""N","124°06'29.20""W","39°15'22.25""N","121°25'00.48""W",40.33284,-122.75767,41.38565,-124.1434,41.37973,-121.36639,39.26167,-124.10811,39.25618,-121.4168,LC08_L2SP_045032_20160821_20200906_02_T1,LC80450322016234LGN01
LC08_L2SP_044032_20160830_20200906_02_T1,LC08_L1TP_044032_20160830_20200906_02_T1,LC80440322016243LGN01,2016-08-30,T1,2,44,32,44,32,NADIR,0.0,2020/09/06,2020/09/06,2016-08-30 18:45:11.720669,2016-08-30 18:45:43.490666,LGN,DAY,2.93,2.93,1014,5,5.225,3.215,4.119,LPGS_15.3.1c,53.67241737,145.2938418,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.55""N","121°13'04.84""W","41°23'25.76""N","122°33'39.67""W","41°20'50.71""N","119°49'18.52""W","39°17'25.76""N","122°34'27.95""W","39°15'01.73""N","119°55'07.21""W",40.33293,-121.21801,41.39049,-122.56102,41.34742,-119.82181,39.29049,-122.57443,39.25048,-119.91867,LC08_L2SP_044032_20160830_20200906_02_T1,LC80440322016243LGN01
LC08_L2SP_045032_20160906_20200906_02_T1,LC08_L1TP_045032_20160906_20200906_02_T1,LC80450322016250LGN01,2016-09-06,T1,2,45,32,45,32,NADIR,0.0,2020/09/06,2020/09/06,2016-09-06 18:51:24.494471,2016-09-06 18:51:56.264468,LGN,DAY,0.43,0.42,1396,5,3.969,2.448,3.124,LPGS_15.3.1c,51.58042783,147.941351,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.19""N","122°45'58.39""W","41°23'08.09""N","124°09'02.09""W","41°22'47.60""N","121°22'37.74""W","39°15'41.76""N","124°06'54.22""W","39°15'22.75""N","121°25'38.03""W",40.33283,-122.76622,41.38558,-124.15058,41.37989,-121.37715,39.2616,-124.11506,39.25632,-121.42723,LC08_L2SP_045032_20160906_20200906_02_T1,LC80450322016250LGN01
LC08_L2SP_044032_20160915_20200906_02_T1,LC08_L1TP_044032_20160915_20200906_02_T1,LC80440322016259LGN01,2016-09-15,T1,2,44,32,44,32,NADIR,0.0,2020/09/06,2020/09/06,2016-09-15 18:45:15.019664,2016-09-15 18:45:46.789661,LGN,DAY,0.01,0.01,1044,5,5.715,3.191,4.742,LPGS_15.3.1c,48.73353392,151.15693503,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.40""N","121°13'09.30""W","41°23'25.84""N","122°33'52.60""W","41°20'50.71""N","119°49'18.52""W","39°17'25.84""N","122°34'40.48""W","39°15'01.73""N","119°55'07.21""W",40.33261,-121.21925,41.39051,-122.56461,41.34742,-119.82181,39.29051,-122.57791,39.25048,-119.91867,LC08_L2SP_044032_20160915_20200906_02_T1,LC80440322016259LGN01
LC08_L2SP_045032_20160922_20200906_02_T1,LC08_L1TP_045032_20160922_20200906_02_T1,LC80450322016266LGN02,2016-09-22,T1,2,45,32,45,32,NADIR,0.0,2020/09/06,2020/09/06,2016-09-22 18:51:26.001441,2016-09-22 18:51:57.771438,LGN,DAY,20.98,20.65,1044,5,4.892,2.999,3.865,LPGS_15.3.1c,46.41613137,153.45206214,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.65""N","122°45'43.99""W","41°22'58.48""N","124°08'48.98""W","41°22'37.67""N","121°22'25.07""W","39°15'41.90""N","124°06'41.72""W","39°15'22.57""N","121°25'25.50""W",40.33268,-122.76222,41.38291,-124.14694,41.37713,-121.37363,39.26164,-124.11159,39.25627,-121.42375,LC08_L2SP_045032_20160922_20200906_02_T1,LC80450322016266LGN02
